PubName,Longitude,Latitude
"Hand and Heart",-1.1601707,52.9554573
"The Saxon",-1.2408384,54.7099428
"The King Oswy",-1.229793,54.7099623
"Cat and Fiddle",-1.3307053,52.9585986
"The Crayford Arms",0.1769745,51.4527108
"The Fairfax Arms",-1.0592369,54.1851278
"Wheatpieces",-2.1458349,51.9857612
"The Black Bull Inn",-0.129022,52.556604
"Station Inn",-1.4663999,52.9152291
"The Smugglers Inn",-4.5111203,55.6822364
"Urmston Social Club",-2.3554021,53.4528195
"The Hare",0.7244869,52.088376
"The Ship",-1.6200635,55.5139308
"The Jolly Fisherman",-1.5925079,55.4723046
"Stewarton Arms",-4.5144566,55.6812905
"The West Norfolk",0.4811324,52.9088067
"The Tavern",-1.8528549,52.9635132
"The Red Lion",-2.5020548,51.480816
"Bulls Head",-1.3084187,52.9602777
"Three Horse Shoes",-1.3088141,52.9673113
"The Brown Bear",0.030183,51.9072033
"The Axe and Compasses",0.030596,51.9078553
"The Lord Nelson",-0.4644114,53.3009834
"Three Horseshoes",0.8008852,52.1696626
"The Squirrel",-0.6673154,51.6536828
"Hit and Miss",-0.6669741,51.6521342
"Lindale Inn",-2.8938661,54.2164701
"The Harrows",-2.1323234,52.6672608
"The Rainbow",-2.1347357,52.6589637
"The Elms",-2.0809709,52.6547941
"The Swan Hotel",-2.1739462,52.6767406
"The Lion Hotel",-2.1735221,52.6770689
"Admiral Rodney",-2.1735435,52.6750718
"The Bridge",-2.1786069,52.6775238
"Carpenters Arms",0.884202,52.9217898
"The Salutation Inn",-2.485567,51.4826879
"Wetherspoons",-3.3124877,57.6487967
"Old Scalby Mills",-0.4101873,54.3030143
"Hoop & Toy",-0.174487,51.494849
"Ordnance",-0.171334,51.535816
"Montford House",-4.2460206,55.8265945
"The Bull",-1.1490563,51.5224416
"Armstrong's",-4.2653573,55.8264286
"Bacchus",-4.2485538,55.8593464
"Blane Valley",-4.2486074,55.8591417
"Rab Ha's",-4.2481005,55.8591301
"Beckford Arms",-2.1000049,51.080069
"Boot Inn",-2.0804992,51.0658548
"JT Rochead",-4.2453869,55.857104
"The Crown",-2.9816929,51.950793
"The Shant",-2.507804,51.4694019
"Campbell's",-9.6389041,53.7795171
"Treble Bob",-1.2896215,53.2843133
"The Gaggle of Geese",-2.4437775,50.8439053
"The Jolly Waggoners",0.0695596,51.8393377
"Glanyrafon Arms",-4.3020702,52.1360066
"Watersmeet",-2.2945888,51.9311096
"Lord Nelson",-2.774272,53.661437
"Wheatsheaf",-2.774729,53.661335
"Eagles Nest",-2.2771017,52.3967429
"The Blue Bell",-2.2451452,52.3926873
"The Burns",-1.5448657,54.5455288
"The White Hart",-1.8274253,52.6932588
"The Crown & Anchor",-0.8850035,52.240162
"The Brew Dock",-6.2510898,53.3501036
"Princess Alexandra",-0.8875027,52.2392918
"The Lamplighter",-0.8903056,52.2418074
"The Royal Oak",-1.0347908,51.1781442
"The Windmill",-1.4422355,52.9496123
"The Garden City Tavern",-1.4699669,52.9340415
"The Rising Sun",-4.7857954,50.2626088
"The Woolpack",0.8174836,50.9858221
"The Kemsley Arms",0.739459,51.364146
"The Victory",-3.0410645,53.8209555
"The Swan Restaurant and Pub",-0.4221903,51.3896082
"MacConnells",-4.2567587,55.8666592
"The Vale",-4.2524866,55.862149
"Variety",-4.2682773,55.8658711
"Dog & Partridge",0.8358375,52.4810068
"The Griffin",-4.2679511,55.8653591
"Wetherspoons Cricketers",1.1544965,52.0595422
"The Layer Fox",0.8552461,51.8440787
"The Bell",0.7521098,51.7682666
"Gazelle",-4.2823822,55.8642994
"Brass Monkey",-4.2810733,55.8638659
"The Needlemakers Arms",-1.3024091,52.9645843
"The Davy Lamp",-1.2961611,52.9596199
"The Royal Oak",-0.3815457,51.4234379
"The Shoemakers Tavern",-0.9030538,52.2396394
"The Bon Vivant Stockbridge",-3.2104716,55.958592
"The Raeburn",-3.212814,55.957839
"Cross Keys",-2.1410787,53.9543352
"Brendan O'Donnell's",-4.4789054,54.1530575
"The Cross Keys",-1.9886445,53.5530926
"The Bridge",-0.2324691,51.486071
"The Mill",-1.412468,53.2589708
"The Junction",-1.4205977,53.2571978
"The Southampton Arms",-1.4787018,51.2048332
"White Horse",1.3384317,52.1792199
"Three Horseshoes",1.2962699,52.1599453
"The Cretingham Bell",1.2587803,52.1955359
"Tally Ho",-3.6732551,50.4518371
"The White Hart",1.2173547,52.1557706
"Waterford Arms",-1.4730561,55.0835128
"The Berkeley Arms",-0.8513117,50.8333808
"Old Mendip Inn",-2.5424023,51.2279527
"Horse and Jockey",-2.5489147,51.240441
"Hawley Arms",-0.1452352,51.5419565
"The Talbot",-1.7227139,51.9297677
"The Queen's Head",-1.7236725,51.9308256
"Chequers",-0.1649453,51.7001198
"The Northumberlands Arms",-0.1373828,51.5234925
"The Manor",-1.801913,51.5736992
"The Doberman Inn",1.2145786,52.1916603
"Sutton Arms",-1.236744,54.4216576
"Websters",-4.424226,55.8425478
"Potobello Gold",-0.2027114,51.513099
"Exeter Inn",-3.4903612,50.9786533
"Ernest Willows",-3.1653958,51.4856793
"The White Horse",0.5703611,51.2468939
"Crown & Horseshoes",0.5848355,51.2361295
"The Boundary House",-1.812808,51.5842702
"The Tawny Owl",-1.8265353,51.5891403
"The Unicorn",-1.2066856,52.7725444
"The Bowl",0.7913885,51.2289726
"Five Bells",0.6916394,51.9405014
"The Bell",0.6171839,51.7312294
"The Queen Victoria",0.6180395,51.7326962
"Yates' Wine Lodge",-1.862534,53.7227452
"West End Hotel",-1.8903777,53.7183394
"The Mitre",-3.1868767,55.9503644
"Duke Of York",-2.0964703,53.7136715
"The Polished Knob",-2.0972325,53.714526
"Golden Lion Inn",-2.0986433,53.7122052
"Kings Head",1.6829419,52.6989378
"The Railway Inn (Wetherspoons)",-0.5992222,52.2930761
"Weavers Arms",-2.1008162,53.7185531
"Hare And Hounds",-2.1075783,53.7216256
"The Lacons",1.707629,52.6944189
"The Weatsheaf",-0.5980262,52.2881343
"Gwystre Inn",-3.3684535,52.2809591
"Dunes Pub",-3.8189964,51.6024228
"The Manor House",-1.2909751,54.5117452
"The Red Lion",-3.0395851,53.8550041
"The Foresters Arms",0.1618869,50.9242479
"The King's Head",0.1658995,50.9259183
"The Old Brewers",-1.6185676,51.0394643
"The Black Horse",-1.6089339,51.0693302
"The New Crown",-0.1304826,51.6333559
"The Silver Plough",-1.6977667,51.0803274
"The Tally-Ho!",-1.5606916,51.094487
"The Five Bells",-1.5741845,51.1259686
"The Shire Horse",-1.6280862,51.1671325
"The Eagle Inn",-1.5311026,51.1900647
"The Poplar Farm",-1.5182917,51.1906863
"The Royal Oak",-1.4832505,51.1786816
"The Clatford Arms",-1.4852354,51.1760046
"The Peat Spade Inn",-1.4870338,51.1325425
"The Greyhound",-1.4961856,51.1146153
"Mama Liz's",-0.4784471,52.6538854
"The Horse and Groom",-1.7583416,50.9577475
"The Fighting Cocks",-1.750683,50.9338147
"The Royal Oak",-1.7725433,50.9064427
"The Alice Lisle Inn",-1.7750491,50.8719821
"The Haywain",-1.5648973,50.9175045
"Sir John Barlycorn",-1.5868833,50.9210928
"The Compass Inn",-1.5489868,50.9280059
"The Cromwell Arms",-1.5050583,50.9842127
"The Hiltonbury Farmhouse",-1.3941591,50.9954677
"The Globe On The Lake",-1.1610259,51.0928179
"The Judge and Jury",-6.7914337,53.5555457
"Jack's House",-2.102865,53.7191878
"Pig and Whistle",0.4322029,51.7734817
"The White Hart",0.4753605,51.7902531
"The Potting Shed",-3.186553,55.9453641
"The Green Man",0.3854743,51.7135926
"Uplawmoor Hotel",-4.4933134,55.7656127
"Cock Inn",0.9029715,52.0075405
"The Bue Horizon",-8.5922899,51.6445913
"The Ladbroke Arms",-0.2028648,51.5090028
"Price of Wales",-0.2090759,51.5077683
"The Academy",-0.2102285,51.5085316
"The Crown",-2.2136378,52.6350944
"Royal Oak Hotel",-2.2773745,54.069046
"Black Dog Inn",-3.6988953,50.8750523
"Harkers",-1.0847647,53.9601415
"The Anchor",0.8087778,51.5529367
"The Terrace",-1.0790176,53.9589172
"The Royal Oak",-1.0791122,53.9622684
"The Entertainer",-1.4806057,51.2221907
"Three Cranes",-1.0817658,53.9598005
"Highwayman's Haunt",-3.5848638,50.6151081
"Deacon Brodie's Tavern",-3.1929479,55.9495501
"Guy Fawkes",-1.0832051,53.9617098
"Rising Moon",-2.0468782,53.4668693
"Three Horseshoes",-1.446523,53.1155999
"Horse And Jockey",-1.448382,53.1165331
"The Bluebell",-1.4372946,53.0961411
"Monk's Bridge Farm",-1.2251102,53.3745735
"White Swan",-1.0608126,53.3758793
"Angel Inn",-1.0616841,53.3783106
"The fourways hotel",-1.0623398,53.3772952
"Red Hart Hotel",-1.061857,53.3774488
"The Twelfth Lock",-6.367262,53.3821629
"The Urmston",-2.3323484,53.4463292
"The Gardeners",-1.2833752,52.9873991
"Lardi Cake",-1.4759449,51.2086043
"Borough Arms",-1.4760396,51.2090268
"Queen Charlotte Inn",-1.4575286,51.2105388
"The Peacock",-1.4202116,53.0990207
"Amber Hotel",-1.4197951,53.1087008
"Navigation Inn",-1.5509138,52.7425765
"All Bar One",-0.0875923,51.5203575
"The Victoria",-1.5344229,53.8084748
"Golden Lion",-2.0176245,54.9743699
"Bluebell",-2.0199205,54.9748995
"Pot & Glass",-1.351029,54.5116072
"Blue Bell",-1.3547305,54.5122612
"The Greyhound",-3.169987,54.2551944
"The Blue Bell (closed)",-1.2352709,53.7625282
"The Crown Inn",-1.2350991,53.7615895
"The Belfry (closed down)",-6.2819448,53.3504909
"L Mulligan Grocer",-6.2823202,53.350968
"Tommy O'Gara",-6.2824715,53.3511015
"The Glimmer Man",-6.2821068,53.3508069
"The White Lion",-0.2043895,51.6581682
"Portobello Inn",-4.2489042,51.6845234
"The Vine Inn",-1.4906892,51.113807
"Crazy Horse",-3.4600932,51.2060569
"Admiral Rodney",-1.0760996,52.3029077
"The Peacock",-1.0808727,52.3030113
"The Old Kings Head",-1.0855405,52.3037671
"Ryknield Turnpyke",-1.4047245,53.1706299
"The Plume of Feathers",-4.3070135,51.8559779
"Rose and Crown",-4.3098843,51.8563244
"The Malt Shovel",-1.3407564,52.8706192
"The New Inn",-1.3398159,52.8707064
"The Bell Inn",-0.3541265,51.3982876
"Cassidy's",-6.265103,53.3340563
"Devitts",-6.265377,53.3354477
"Against The Grain",-6.2654481,53.3371192
"Krystle",-6.263462,53.335857
"The Black Horse",-3.0830591,53.1685805
"The Rose and Thistle",-3.0656635,53.1639634
"The Nant Inn",-3.0798079,53.1650101
"The Blue Anchor",-3.092042,53.1678454
"The Walrus & The Carpenter",-0.0841844,51.5094625
"Deputy Mayor",-6.297122,53.4013308
"The Robin Hood",-2.3142174,53.4454671
"The Fareham",-1.1833847,50.8540921
"Blue Ball",-1.5006658,53.4033685
"Three Tuns",-1.7933888,54.9974131
"The Canary",-2.4094765,53.5490604
"Crown and Anchor",-1.8539302,54.9883551
"Beach House",-6.0662202,53.1498311
"The Roundbush",0.6862135,51.6851071
"Prince of Wales",0.6444783,51.6629315
"The Bell",0.6629247,51.6865365
"Farmhouse",-1.045701,50.814931
"The Butchers Arms",-1.4334094,52.0722981
"The Roundabout Club",-0.2902813,52.1294282
"William Peel",-0.2860756,52.127999
"The Dudley Hotel",-1.5948847,55.0557301
"Ryan's",-6.4597169,53.5069621
"The Havelock",0.5792914,50.8556871
"Yates's",0.5790293,50.8556832
"Frank's Frontroom",0.5787082,50.8572603
"French's",0.5775131,50.855121
"The Clarence",0.5802114,50.8563891
"Larklands",-1.3000826,52.9679327
"Ye Olde Pumphouse",0.5894276,50.8562518
"Royal Albion",0.5880194,50.8555146
"Anchor Inn",0.5894671,50.8561265
"The Ark",-0.7099774,51.5247956
"Royal Standard",0.5919432,50.8563362
"Duke of Wellington",0.5925092,50.8581722
"London Trader",0.5915483,50.8561529
"O'Keefe's",-1.5998332,54.9598183
"The Grove",-1.5997151,54.9595657
"The Blue Bell",-1.5993611,54.9598614
"Eden arms",-1.061042,53.555971
"Sir Humphrey Davy Inn",-5.53817,50.118726
"The Tremenheere",-5.5368087,50.1184485
"The Ship Inn",-2.9273276,54.3614885
"The Yewdale Hotel",-3.0756221,54.3691507
"Kings Arms Hotel",-2.9991853,54.3748116
"The Angel Inn",-2.917833,54.3647321
"Crown Inn",-3.0744019,54.369273
"Black Bull Inn",-3.0760483,54.369284
"The Lakeview",-2.9245763,54.3623779
"Queen's Head",-2.9985964,54.3748116
"The Red Lion Inn",-2.9988421,54.3751127
"Running Horse",-1.3523169,51.09104
"Olive Tree",-1.06739,53.57335
"Bay Horse",-4.2772888,55.8325858
"Lochailort Inn",-5.6653178,56.8786562
"The Queens Head",0.7354001,50.9534199
"Hare and Hounds",0.705798,50.9712434
"The Cove",0.663922,50.8768755
"The Ship Inn",0.7244085,50.9184575
"The Smuggler",0.6865023,50.8894808
"Cinque Ports",0.7320036,50.9517182
"Royal Oak Inn",0.7004528,50.9703844
"Peace and Plenty",0.731363,50.9672362
"Pub 31",0.7233556,50.915805
"The Pipemakers Arms",0.730011,50.9505972
"The Oasts Inn",0.7317561,50.9648093
"The Top O' Th' Hill",0.7336807,50.9597512
"Horse and Cart",0.6916343,50.9706952
"The Old Library",-5.8467774,56.9097174
"The Bridge",-1.5785407,55.0592903
"The Five Alls",-0.0243772,52.4940539
"United Irish League Club; Annitsford Irish Club",-1.5805908,55.0627533
"The Bridgewater Hotel",-2.3805453,53.4982532
"The Picture House",-4.4290718,57.5955981
"The County Tavern",-4.4256659,57.5950836
"Tir Na Nog",-6.7500662,52.2666293
"Horse & Jockey",-1.342082,52.0600868
"Pendle Witch",-2.3385753,53.8324952
"The White Swan",-2.2509958,53.8392694
"Boot and Shoe",-1.2866775,53.9650051
"Menston Arms",-1.7464137,53.8914027
"The New Crown",-0.1269313,52.5586542
"The Stags Head Inn",-2.4943861,51.0612635
"The Castle Inn",-2.4559101,51.1115966
"The Half Moon",-1.4781349,54.7315833
"The Bell",-0.5921239,52.3526824
"Chequers",-0.4439188,51.9460414
"The London Inn",-4.939449,50.5410668
"The Golden Lion",-4.9397762,50.5409543
"The Railway Inn",-3.0941992,53.1227838
"The Farmers Arms",-3.1172684,53.1144037
"Three Horseshoes",-0.4206655,51.4379546
"Horse and Jockey pub",-7.775269,52.6160131
"The Quadrant",-2.2867367,53.4531649
"Martin's Arms",-0.9637598,52.8916256
"The Burnaby",-6.061646,53.1440061
"Cherry Tree",-4.1457188,50.3968542
"Cock Inn",0.6782111,51.5830596
"The Prince of Wales",-3.0954967,53.1342754
"The Vine",-0.4599499,51.5354771
"The Red Lion",-0.4614289,51.5348227
"Emmott Arms",-1.6730773,53.8505109
"Cassidy's",0.2610091,51.1281263
"The Prince of Wales",-0.4564528,51.5341815
"Peacock",-1.5397874,52.1096565
"Pegasus",-0.1094246,51.5129143
"The White Swan",-1.4373806,51.9982829
"Waggon and Horses",-2.307992,53.500506
"Long Charlies",-8.1974996,52.8611357
"The Forresters Arms",-1.2146856,54.2104009
"The Ship",-0.9649544,54.584989
"Sawles Arms",-4.8058227,50.3716812
"Crown Inn",-1.9500122,52.0861985
"Rose and Thistle",-0.7272007,51.3016392
"The Nags Head",-1.4699493,54.2457339
"Ferry Inn",-6.3552694,57.5913296
"The Royal Oak",-1.5784814,52.3509823
"The Old Bakery",-1.5819181,52.3499831
"The Packet Station",-5.0731605,50.1547434
"Sir Daniel Arms",-1.7877246,51.5623363
"Nelson Butt",0.0969188,53.1735026
"The Little Upton Muggery",-2.2184605,52.0617303
"The Star Inn",-2.2170764,52.0642541
"The Kings Head",-2.217291,52.064644
"Ye Olde Anchor Inn",-2.2171717,52.0641354
"The Plough Inn",-2.2178636,52.0647034
"Bricklayers Arms",-0.1261468,52.5544968
"Coach and Horses",-1.7393275,53.0473325
"The Barn",0.2628415,51.130827
"Sankeys",0.2607172,51.1354523
"The Bull",0.2600479,51.1183813
"The Bellringer",-2.1507257,53.0152266
"The Slug and Lettuce",-0.1094624,51.5145562
"Nobles",-3.1672887,55.9749096
"The Inn on the Wharf",-2.246338,53.786637
"Shoulder of Mutton",-1.4236489,51.5882504
"The Castle In The Air",-1.1798032,50.8482027
"Royal Exchange",-2.148837,52.904845
"The Lion",-0.1510539,52.4808783
"Power's Bar",-6.9939994,52.1482309
"Four Points",-1.2029494,51.5055138
"Jervis Arms",-1.9265793,53.0939874
"Travellers Rest",-1.585793,54.9390294
"Kings Arms",-1.8721324,52.1409799
"The Seagull",-1.2624685,54.7334313
"Mayhill Hotel",-2.7053367,51.8098285
"The Ploughman",-0.2735648,52.6218346
"Pi",-2.2776878,53.4468289
"The Spread Eagle",-2.2815609,53.442752
"White Hart",-0.189424,51.9891592
"Masons Arms",-2.7466044,51.6858602
"The Woodcutters",-0.7292148,51.3975282
"The Half Moon",0.1581312,51.8728299
"The Black Lion",0.1596777,51.8712815
"The Wheatsheaf",0.1588179,51.8746569
"The Farmers Arms",-5.267545,51.8809436
"The Bishops",-5.2662133,51.8811456
"The City Inn",-5.2619561,51.8836577
"Royal Oak",-2.0913418,53.1580525
"Rushton Inn",-2.1016152,53.1627698
"Queens Arms",-6.6731485,55.1317752
"Castle Bar",-6.6769703,55.1319746
"Wetherspoons",-6.6778715,55.1321954
"Railway Arms",-6.6635168,55.1341948
"The Melville",-2.3200287,53.452088
"The Canny Man",-4.5324903,55.7451593
"The Robin Hood",-2.0391272,52.5826954
"The George",-4.0725277,50.8215242
"The Bridge Inn",-4.0729954,50.8191893
"Ian's",-7.5838986,52.8551019
"Morrissey's",-7.3493918,52.9132439
"The Fox and Hounds",-1.6294341,53.8477575
"The Woolpack",-1.6914116,53.859758
"bar 166",-1.6358499,53.8412717
"62 bar",-1.6397445,53.838347
"The Queens Arms",-1.634208,53.8458502
"The Old Ball",-1.6344847,53.8463165
"The Grey Horse",-1.6355599,53.8424194
"The Jolly Sailor",-2.1533291,53.3855313
"Fox and Hounds",-1.4493944,52.9864945
"The Blisland Inn",-4.6828412,50.5281687
"Britannia Inn",-3.1376416,51.8586188
"Corn Exchange",-3.137191,51.8587248
"The Station",-1.0173962,53.4333736
"The White Hart",-1.0205182,53.4285444
"Oldbury Court Inn",-2.5200291,51.4877345
"Barnby Dun Social Club",-1.0686,53.575555
"Heron on the Lake",-0.8280598,51.2921623
"Maguire's",0.0702049,51.5575267
"The General ",0.0765262,51.5597539
"Prince of Wales",-0.7431978,51.3002754
"Imperial Arms",-0.7434875,51.3012682
"Oddfellows Arms",-3.0517689,54.7483233
"The Doghouse",-2.5554586,49.45938
"The North Star",-0.1936229,51.8422093
"Mariners",-4.9191569,50.54397
"The Rising Sun",-0.0381989,51.3915624
"Tredrea Inn",-5.0168434,50.5093858
"The Gate Inn",-2.0966345,52.5725496
"The Orange Tree",-2.095048,52.5683623
"The Angel Inn",-2.0956076,52.5723234
"The New Inn",-2.104051,52.5748216
"Old Bush",-2.0950344,52.568497
"The Lazy Trout",-2.0161318,53.1440233
"Three Horseshoes Inn",-1.9881887,53.1359121
"Quarrington Hill Social Club",-1.4796892,54.7298129
"Wellington",-1.7049085,54.0309644
"The Reformation",-1.0058676,51.5165636
"The Crown",1.4995756,52.1687953
"The Steampacket",-1.3980972,53.075341
"The Greyhound",-1.2786593,53.8260252
"The George Inn",-1.406831,53.0560142
"The Talbot",-1.4054394,53.0532879
"Royal Pavilion Tavern",-0.138525,50.8215287
"Denby Lodge",-1.4116084,53.0133255
"The Marconi Bar",-1.5661584,50.6678516
"Old Oak Inn",-1.4197515,53.0012792
"White Gates",-3.576168,56.087583
"The Hunters Arms",-1.4384025,53.006418
"The Ness",-3.4990865,50.5378443
"The West Quay",-0.1034344,50.8121228
"The Pioneer Club",-1.5777431,55.0562324
"The Happy Union",-0.7009919,51.6058916
"The Barbury Inn",-1.8405257,51.4870578
"Kings Head Inn",-2.6856583,51.4785548
"The Derg Inn",-8.2038797,53.0547492
"Dowlings",-6.8161417,53.26971
"The Travellers Rest",-1.6242546,55.0479704
"The Ship",-1.3192214,53.5439531
"The Butcher's Arms",-1.3211526,53.5447373
"The Wicket Gate",-1.5734333,54.852232
"Market Tavern",-1.5753242,54.8585639
"The Drift Inn",-1.6298477,55.0619909
"Dillons",-6.9935374,53.2208638
"The Bridge Bar",-6.9933013,53.2206903
"The Corner House",-6.9937144,53.2208381
"Burrow",-6.9940646,53.2208802
"Village Pump",-6.9946946,53.2209365
"Fullams",-6.9960694,53.2211882
"The Bell",-0.8747343,52.0245325
"The Sun Inn",-4.5330073,52.8129884
"Hartstown House",-6.4237775,53.3933029
"The Fish",-0.8932299,52.2379798
"The Angler's Arms",-3.0031249,54.2478479
"The Plough",0.5803828,50.9069073
"O'Mahony's",-7.9933031,51.9419341
"The Pipemakers Arms",-0.4897708,51.5415155
"Toby Carvery - Eden Park",-0.0271826,51.3899601
"Ryan's Bar",-0.101704,51.5132975
"Rock Steady Eddies Bar",-1.9853648,52.5912175
"The Crown Inn",-1.9861272,52.5911876
"The White Horse",-1.9931969,52.5942136
"The New Inn Better Known as The Pretty Bricks",-1.9850224,52.5913103
"The British Oak",-1.984428,52.5918077
"The Countryman",-5.2549871,50.212246
"Top Joes",-3.5208787,58.5945146
"The Grapes",-1.475171,53.024922
"The Windmill",-0.1486852,50.8256224
"The Shakespeare's Head",-0.1456885,50.8318976
"Windsor Arms",-4.069192,51.0891288
"St Josephs Social Club",-2.6581733,53.3878103
"Swan Inn",-1.9375518,52.0902435
"The Chequers",0.0809885,51.5884231
"Kennedy",-7.9934855,51.9414381
"Fitzgerald's",-10.0211265,52.2562585
"The Gatehouse",-7.9259889,52.3747984
"British Legion",-0.3207803,51.3830786
"The Gate Hangs High",-1.4844107,52.011464
"The Pear Tree",-1.4907264,51.9962679
"The Sun Inn",-1.4838504,51.9950482
"The Vanguard",-1.177954,50.8522125
"The Tradesmans Arms",-3.8285385,50.5024346
"Shield and Dagger",-1.797125,51.5877198
"Fox and Hounds",-1.807489,51.5900662
"Queens Head",-4.3449759,53.4094762
"The Mariners",-4.3451918,53.4094199
"Kings  Head",-4.3447345,53.4088469
"Red Lion",1.7049541,52.518656
"The Plough",1.7092886,52.5164493
"The Orange Tree",-1.2080322,52.7688242
"The Borough",-2.7971918,54.0479867
"The Pendle Witch",-2.8000166,54.0462313
"The Three Mariners",-2.8032084,54.0509869
"Yorkshire House",-2.7970724,54.0514344
"Barley Mow",-1.7878786,53.7594138
"The Cholrton Hotel",-1.3125183,54.5695268
"The Guild Merchant",-2.7481865,53.7893156
"Clouds Hill",-2.2416925,50.7029967
"Ardee House (Closed)",-6.279115,53.3379506
"Break for the Border",-6.2641191,53.3410955
"The Exchequer",-6.2638694,53.3431091
"Sinnott's",-6.2617022,53.3400902
"Bia Bar",-6.2642908,53.3412009
"McCauley's",-6.2978478,53.3360993
"The Tram",-6.290375,53.3433891
"Old English Gentleman",-1.3640051,53.0778616
"Devonshire Arms",-1.3679964,53.0798468
